status,"{{tts en_US:status}}
【等級】Level 4
【翻譯】地位；狀態
【搭配詞】social status / current status / marital status
【例句】What's the status of the project?
{{tts en_US:What's the status of the project?}}
【用法說明】status 是高頻名詞
【翻譯】這個專案目前進度如何？"
statute,"{{tts en_US:statute}}
【等級】Level 6
【翻譯】法規；法令
【搭配詞】state statute / legal statute / statute of limitations
【例句】The law is written in the statute.
{{tts en_US:The law is written in the statute.}}
【用法說明】statute 指正式法律條文
【翻譯】那條法律寫在法規裡。"
stay,"{{tts en_US:stay}}
【等級】Level 1
【翻譯】停留；保持；留下
【搭配詞】stay home / stay calm / stay in touch
【例句】Please stay here for a minute.
{{tts en_US:Please stay here for a minute.}}
【用法說明】stay 是超高頻動詞
【翻譯】請在這裡待一下。"
steady,"{{tts en_US:steady}}
【等級】Level 3
【翻譯】穩定的；平穩的
【搭配詞】steady job / steady growth / hold steady
【例句】His heartbeat became steady again.
{{tts en_US:His heartbeat became steady again.}}
【用法說明】steady 指穩定不晃
【翻譯】他的心跳又恢復穩定了。"
steak,"{{tts en_US:steak}}
【等級】Level 2
【翻譯】牛排；肉排
【搭配詞】grilled steak / steak dinner / medium steak
【例句】He ordered a steak for dinner.
{{tts en_US:He ordered a steak for dinner.}}
【用法說明】steak 指牛排或厚切肉排
【翻譯】他晚餐點了一份牛排。"
steal,"{{tts en_US:steal}}
【等級】Level 3
【翻譯】偷；竊取
【搭配詞】steal money / steal the idea / steal a glance
【例句】Someone stole my bike.
{{tts en_US:Someone stole my bike.}}
【用法說明】steal 是高頻動詞
【翻譯】有人偷了我的腳踏車。"
steam,"{{tts en_US:steam}}
【等級】Level 3
【翻譯】蒸氣；蒸
【搭配詞】hot steam / steam the buns / let off steam
【例句】Steam rose from the soup.
{{tts en_US:Steam rose from the soup.}}
【用法說明】steam 可作名詞或動詞
【翻譯】湯冒出了熱氣。"
steel,"{{tts en_US:steel}}
【等級】Level 2
【翻譯】鋼；鋼鐵
【搭配詞】steel bridge / stainless steel / made of steel
【例句】The building is made of steel and glass.
{{tts en_US:The building is made of steel and glass.}}
【用法說明】steel 指鋼材
【翻譯】那棟建築是由鋼和玻璃組成的。"
steep,"{{tts en_US:steep}}
【等級】Level 3
【翻譯】陡峭的；急劇的
【搭配詞】steep hill / steep rise / steep stairs
【例句】The path is too steep for me.
{{tts en_US:The path is too steep for me.}}
【用法說明】steep 可指坡度陡，也可指幅度大
【翻譯】這條路對我來說太陡了。"
steer,"{{tts en_US:steer}}
【等級】Level 5
【翻譯】駕駛；引導；牛
【搭配詞】steer a car / steer toward / steer the discussion
【例句】She steered the car carefully.
{{tts en_US:She steered the car carefully.}}
【用法說明】steer 可指控制方向
【翻譯】她小心地開著車。"
stem,"{{tts en_US:stem}}
【等級】Level 4
【翻譯】莖；幹；源自
【搭配詞】flower stem / stem from / stem cell
【例句】The problem stems from poor planning.
{{tts en_US:The problem stems from poor planning.}}
【用法說明】stem from 是固定搭配
【翻譯】這個問題源自規劃不良。"
step,"{{tts en_US:step}}
【等級】Level 2
【翻譯】步；步驟；踏
【搭配詞】take a step / first step / step forward
【例句】Take one step at a time.
{{tts en_US:Take one step at a time.}}
【用法說明】step 是高頻名詞與動詞
【翻譯】一步一步來。"
stepchild,"{{tts en_US:stepchild}}
【等級】Level 6
【翻譯】繼子女
【搭配詞】stepchild of / raise a stepchild / stepchild relationship
【例句】She treats her stepchild kindly.
{{tts en_US:She treats her stepchild kindly.}}
【用法說明】stepchild 指繼子或繼女
【翻譯】她很和善地對待她的繼子女。"
stepfather,"{{tts en_US:stepfather}}
【等級】Level 6
【翻譯】繼父
【搭配詞】kind stepfather / live with a stepfather / new stepfather
【例句】His stepfather taught him to drive.
{{tts en_US:His stepfather taught him to drive.}}
【用法說明】stepfather 指繼父
【翻譯】他的繼父教他開車。"
stepmother,"{{tts en_US:stepmother}}
【等級】Level 6
【翻譯】繼母
【搭配詞】strict stepmother / loving stepmother / fairy-tale stepmother
【例句】Her stepmother was very supportive.
{{tts en_US:Her stepmother was very supportive.}}
【用法說明】stepmother 指繼母
【翻譯】她的繼母非常支持她。"
stereo,"{{tts en_US:stereo}}
【等級】Level 4
【翻譯】立體聲音響；立體聲的
【搭配詞】stereo system / car stereo / stereo sound
【例句】The car has a great stereo.
{{tts en_US:The car has a great stereo.}}
【用法說明】stereo 可指音響設備
【翻譯】那台車的音響很棒。"
stereotype,"{{tts en_US:stereotype}}
【等級】Level 5
【翻譯】刻板印象
【搭配詞】gender stereotype / break a stereotype / common stereotype
【例句】That movie challenges old stereotypes.
{{tts en_US:That movie challenges old stereotypes.}}
【用法說明】stereotype 指先入為主的固定印象
【翻譯】那部電影挑戰了老舊的刻板印象。"
stew,"{{tts en_US:stew}}
【等級】Level 5
【翻譯】燉菜；燉煮
【搭配詞】beef stew / stew the meat / fish stew
【例句】We made stew for dinner.
{{tts en_US:We made stew for dinner.}}
【用法說明】stew 可作名詞或動詞
【翻譯】我們晚餐煮了燉菜。"
stick,"{{tts en_US:stick}}
【等級】Level 2
【翻譯】棍子；黏住；貼住
【搭配詞】wooden stick / stick to / glue stick
【例句】Please stick the photo here.
{{tts en_US:Please stick the photo here.}}
【用法說明】stick 用法很多，常見是黏貼或堅持
【翻譯】請把照片貼在這裡。"
sticky,"{{tts en_US:sticky}}
【等級】Level 3
【翻譯】黏的
【搭配詞】sticky rice / sticky floor / sticky fingers
【例句】My hands are sticky.
{{tts en_US:My hands are sticky.}}
【用法說明】sticky 指表面黏黏的
【翻譯】我的手黏黏的。"
stiff,"{{tts en_US:stiff}}
【等級】Level 3
【翻譯】僵硬的；硬的；拘謹的
【搭配詞】stiff neck / stiff fabric / stiff competition
【例句】My back feels stiff this morning.
{{tts en_US:My back feels stiff this morning.}}
【用法說明】stiff 可指身體僵硬或材質硬
【翻譯】我今天早上覺得背很僵。"
still,"{{tts en_US:still}}
【等級】Level 1
【翻譯】仍然；靜止的
【搭配詞】still waiting / keep still / still water
【例句】I'm still working on it.
{{tts en_US:I'm still working on it.}}
【用法說明】still 是超高頻副詞與形容詞
【翻譯】我還在做。"
stimulate,"{{tts en_US:stimulate}}
【等級】Level 5
【翻譯】刺激；促進
【搭配詞】stimulate growth / stimulate the brain / stimulate interest
【例句】The activity helps stimulate creativity.
{{tts en_US:The activity helps stimulate creativity.}}
【用法說明】stimulate 指促進活躍或發展
【翻譯】這個活動有助於激發創造力。"
stimulation,"{{tts en_US:stimulation}}
【等級】Level 6
【翻譯】刺激；激勵
【搭配詞】mental stimulation / sensory stimulation / lack of stimulation
【例句】Children need mental stimulation.
{{tts en_US:Children need mental stimulation.}}
【用法說明】stimulation 指外在刺激
【翻譯】孩子需要心智刺激。"
stimulus,"{{tts en_US:stimulus}}
【等級】Level 5
【翻譯】刺激；激勵因素
【搭配詞】economic stimulus / external stimulus / response to stimulus
【例句】The light acted as a stimulus.
{{tts en_US:The light acted as a stimulus.}}
【用法說明】stimulus 指引發反應的因素
【翻譯】那道光成了刺激源。"
sting,"{{tts en_US:sting}}
【等級】Level 3
【翻譯】刺；刺痛；叮
【搭配詞】bee sting / sting your eyes / sharp sting
【例句】My eyes sting from the smoke.
{{tts en_US:My eyes sting from the smoke.}}
【用法說明】sting 可作名詞或動詞
【翻譯】煙讓我的眼睛刺痛。"
stingy,"{{tts en_US:stingy}}
【等級】Level 4
【翻譯】小氣的
【搭配詞】stingy person / too stingy / be stingy with money
【例句】Don't be so stingy.
{{tts en_US:Don't be so stingy.}}
【用法說明】stingy 指不肯花錢或給予
【翻譯】別那麼小氣。"
stink,"{{tts en_US:stink}}
【等級】Level 5
【翻譯】發臭；臭味
【搭配詞】stink badly / stink of fish / what a stink
【例句】The trash started to stink.
{{tts en_US:The trash started to stink.}}
【用法說明】stink 可作名詞或動詞
【翻譯】垃圾開始發臭了。"
stir,"{{tts en_US:stir}}
【等級】Level 3
【翻譯】攪拌；攪動；引起
【搭配詞】stir the soup / stir gently / stir emotions
【例句】Stir the sauce slowly.
{{tts en_US:Stir the sauce slowly.}}
【用法說明】stir 是高頻動詞
【翻譯】慢慢攪拌醬汁。"
stitch,"{{tts en_US:stitch}}
【等級】Level 3
【翻譯】縫；針腳；縫線
【搭配詞】need stitches / stitch a hole / one stitch
【例句】She stitched the torn pocket.
{{tts en_US:She stitched the torn pocket.}}
【用法說明】stitch 可作名詞或動詞
【翻譯】她把破掉的口袋縫好了。"
stock,"{{tts en_US:stock}}
【等級】Level 5
【翻譯】庫存；股票；高湯
【搭配詞】in stock / stock market / chicken stock
【例句】This item is out of stock.
{{tts en_US:This item is out of stock.}}
【用法說明】stock 用法很多，常見是庫存
【翻譯】這個商品缺貨了。"
stocking,"{{tts en_US:stocking}}
【等級】Level 4
【翻譯】長襪
【搭配詞】silk stocking / Christmas stocking / one stocking
【例句】She wore black stockings.
{{tts en_US:She wore black stockings.}}
【用法說明】stocking 指長襪
【翻譯】她穿著黑色長襪。"
stockings,"{{tts en_US:stockings}}
【等級】Level 4
【翻譯】長襪（複數）
【搭配詞】pair of stockings / wear stockings / silk stockings
【例句】She bought a new pair of stockings.
{{tts en_US:She bought a new pair of stockings.}}
【用法說明】stockings 通常用複數
【翻譯】她買了一雙新的長襪。"
stomach,"{{tts en_US:stomach}}
【等級】Level 3
【翻譯】胃；肚子
【搭配詞】empty stomach / stomach pain / upset stomach
【例句】My stomach hurts.
{{tts en_US:My stomach hurts.}}
【用法說明】stomach 是高頻名詞
【翻譯】我肚子痛。"
stomachache,"{{tts en_US:stomachache}}
【等級】Level 2
【翻譯】胃痛；肚子痛
【搭配詞】have a stomachache / bad stomachache / get a stomachache
【例句】I stayed home with a stomachache.
{{tts en_US:I stayed home with a stomachache.}}
【用法說明】stomachache 指肚子痛
【翻譯】我因為肚子痛待在家。"
stone,"{{tts en_US:stone}}
【等級】Level 2
【翻譯】石頭
【搭配詞】throw a stone / stone wall / precious stone
【例句】The path is covered with small stones.
{{tts en_US:The path is covered with small stones.}}
【用法說明】stone 是高頻名詞
【翻譯】這條小路鋪滿了小石頭。"
stool,"{{tts en_US:stool}}
【等級】Level 3
【翻譯】凳子；糞便檢體（醫）
【搭配詞】wooden stool / bar stool / sit on a stool
【例句】He sat on a stool by the counter.
{{tts en_US:He sat on a stool by the counter.}}
【用法說明】stool 最常指沒有靠背的小凳子
【翻譯】他坐在櫃檯旁的凳子上。"
stop,"{{tts en_US:stop}}
【等級】Level 1
【翻譯】停止；阻止；車站
【搭配詞】stop doing / bus stop / stop the car
【例句】Please stop talking for a minute.
{{tts en_US:Please stop talking for a minute.}}
【用法說明】stop 是超高頻動詞與名詞
【翻譯】請先停止說話一分鐘。"
storage,"{{tts en_US:storage}}
【等級】Level 5
【翻譯】儲存；存放空間
【搭配詞】data storage / extra storage / storage room
【例句】This box is for winter clothes storage.
{{tts en_US:This box is for winter clothes storage.}}
【用法說明】storage 指存放或儲存空間
【翻譯】這個箱子是拿來收冬天衣服的。"
store,"{{tts en_US:store}}
【等級】Level 1
【翻譯】商店；儲存
【搭配詞】department store / store data / convenience store
【例句】I need to go to the store.
{{tts en_US:I need to go to the store.}}
【用法說明】store 可作名詞或動詞
【翻譯】我得去商店一趟。"
storm,"{{tts en_US:storm}}
【等級】Level 2
【翻譯】暴風雨；風暴
【搭配詞】heavy storm / snow storm / storm warning
【例句】A storm is coming tonight.
{{tts en_US:A storm is coming tonight.}}
【用法說明】storm 是高頻名詞
【翻譯】今晚有暴風雨要來。"
stormy,"{{tts en_US:stormy}}
【等級】Level 3
【翻譯】暴風雨的；激烈的
【搭配詞】stormy weather / stormy sea / stormy relationship
【例句】We stayed inside on the stormy night.
{{tts en_US:We stayed inside on the stormy night.}}
【用法說明】stormy 可指天氣，也可比喻局勢激烈
【翻譯】那個暴風雨的夜晚我們待在室內。"
story,"{{tts en_US:story}}
【等級】Level 1
【翻譯】故事；樓層；經歷
【搭配詞】tell a story / news story / true story
【例句】She told us a funny story.
{{tts en_US:She told us a funny story.}}
【用法說明】story 是高頻名詞
【翻譯】她跟我們講了一個好笑的故事。"
stove,"{{tts en_US:stove}}
【等級】Level 3
【翻譯】爐子
【搭配詞】gas stove / kitchen stove / turn off the stove
【例句】The soup is on the stove.
{{tts en_US:The soup is on the stove.}}
【用法說明】stove 指爐子
【翻譯】湯正在爐子上煮。"
straight,"{{tts en_US:straight}}
【等級】Level 1
【翻譯】直的；直接地；立刻
【搭配詞】straight line / go straight / straight away
【例句】Go straight and turn left.
{{tts en_US:Go straight and turn left.}}
【用法說明】straight 是高頻字
【翻譯】直走然後左轉。"
straighten,"{{tts en_US:straighten}}
【等級】Level 5
【翻譯】弄直；整理好
【搭配詞】straighten your back / straighten the room / straighten your tie
【例句】She straightened the books on the shelf.
{{tts en_US:She straightened the books on the shelf.}}
【用法說明】straighten 指把東西弄整齊或弄直
【翻譯】她把架上的書整理整齊了。"
straightforward,"{{tts en_US:straightforward}}
【等級】Level 5
【翻譯】直接的；簡單明瞭的
【搭配詞】straightforward answer / straightforward way / be straightforward
【例句】The instructions are clear and straightforward.
{{tts en_US:The instructions are clear and straightforward.}}
【用法說明】straightforward 指不複雜、很直接
【翻譯】這些說明清楚又直接。"
strain,"{{tts en_US:strain}}
【等級】Level 5
【翻譯】拉傷；壓力；過濾
【搭配詞】eye strain / strain your back / emotional strain
【例句】Too much work can strain your mind.
{{tts en_US:Too much work can strain your mind.}}
【用法說明】strain 用法很多，常見是壓力或拉傷
【翻譯】太多工作會讓你的精神很緊繃。"
strait,"{{tts en_US:strait}}
【等級】Level 6
【翻譯】海峽；困境
【搭配詞】Taiwan Strait / in dire straits / narrow strait
【例句】The island lies near a narrow strait.
{{tts en_US:The island lies near a narrow strait.}}
【用法說明】strait 最常指海峽
【翻譯】那座島位在一條狹窄海峽附近。"
strand,"{{tts en_US:strand}}
【等級】Level 5
【翻譯】一股；縷；使擱淺
【搭配詞】strand of hair / strand on the beach / several strands
【例句】A strand of hair fell across her face.
{{tts en_US:A strand of hair fell across her face.}}
【用法說明】strand 指細細的一股
【翻譯】一縷頭髮垂到她的臉上。"
strange,"{{tts en_US:strange}}
【等級】Level 1
【翻譯】奇怪的；陌生的
【搭配詞】strange noise / feel strange / look strange
【例句】I heard a strange sound.
{{tts en_US:I heard a strange sound.}}
【用法說明】strange 是高頻形容詞
【翻譯】我聽到一個奇怪的聲音。"
stranger,"{{tts en_US:stranger}}
【等級】Level 2
【翻譯】陌生人
【搭配詞】talk to a stranger / complete stranger / kind stranger
【例句】Don't talk to strangers.
{{tts en_US:Don't talk to strangers.}}
【用法說明】stranger 是高頻名詞
【翻譯】不要跟陌生人說話。"
strangle,"{{tts en_US:strangle}}
【等級】Level 6
【翻譯】勒住；扼殺
【搭配詞】strangle someone / strangle the growth / feel strangled
【例句】The vines can strangle the tree.
{{tts en_US:The vines can strangle the tree.}}
【用法說明】strangle 可指勒住，也可比喻扼殺
【翻譯】那些藤蔓可能會勒死那棵樹。"
strap,"{{tts en_US:strap}}
【等級】Level 5
【翻譯】帶子；用帶綁住
【搭配詞】bag strap / shoulder strap / strap in
【例句】The strap on my bag broke.
{{tts en_US:The strap on my bag broke.}}
【用法說明】strap 可作名詞或動詞
【翻譯】我包包的帶子斷了。"
strategic,"{{tts en_US:strategic}}
【等級】Level 5
【翻譯】策略性的；關鍵的
【搭配詞】strategic plan / strategic location / strategic decision
【例句】This is a strategic move.
{{tts en_US:This is a strategic move.}}
【用法說明】strategic 指經過策略思考的
【翻譯】這是一步策略性的行動。"
strategy,"{{tts en_US:strategy}}
【等級】Level 3
【翻譯】策略；計畫
【搭配詞】marketing strategy / game strategy / long-term strategy
【例句】We need a better strategy.
{{tts en_US:We need a better strategy.}}
【用法說明】strategy 是高頻名詞
【翻譯】我們需要更好的策略。"
straw,"{{tts en_US:straw}}
【等級】Level 3
【翻譯】稻草；吸管
【搭配詞】plastic straw / straw hat / piece of straw
【例句】He drank the juice through a straw.
{{tts en_US:He drank the juice through a straw.}}
【用法說明】straw 可指吸管或稻草
【翻譯】他用吸管喝果汁。"
strawberry,"{{tts en_US:strawberry}}
【等級】Level 2
【翻譯】草莓
【搭配詞】fresh strawberry / strawberry jam / strawberry cake
【例句】She bought a box of strawberries.
{{tts en_US:She bought a box of strawberries.}}
【用法說明】strawberry 指草莓
【翻譯】她買了一盒草莓。"
stray,"{{tts en_US:stray}}
【等級】Level 6
【翻譯】走失的；偏離；流浪動物
【搭配詞】stray dog / stray from the topic / stray cat
【例句】A stray dog followed us home.
{{tts en_US:A stray dog followed us home.}}
【用法說明】stray 可作形容詞或動詞
【翻譯】一隻流浪狗跟著我們回家。"
stream,"{{tts en_US:stream}}
【等級】Level 2
【翻譯】小溪；串流；流動
【搭配詞】mountain stream / live stream / stream down
【例句】Clear water flowed through the stream.
{{tts en_US:Clear water flowed through the stream.}}
【用法說明】stream 可作名詞或動詞
【翻譯】清澈的水流過小溪。"
street,"{{tts en_US:street}}
【等級】Level 1
【翻譯】街道
【搭配詞】main street / cross the street / street market
【例句】The café is across the street.
{{tts en_US:The café is across the street.}}
【用法說明】street 是高頻名詞
【翻譯】那家咖啡館就在街對面。"
strength,"{{tts en_US:strength}}
【等級】Level 3
【翻譯】力量；優勢
【搭配詞】physical strength / inner strength / strength of the team
【例句】Her kindness is her greatest strength.
{{tts en_US:Her kindness is her greatest strength.}}
【用法說明】strength 指力量，也可指長處
【翻譯】她的善良是她最大的優點。"
strengthen,"{{tts en_US:strengthen}}
【等級】Level 4
【翻譯】加強；鞏固
【搭配詞】strengthen the team / strengthen muscles / strengthen ties
【例句】Exercise helps strengthen your body.
{{tts en_US:Exercise helps strengthen your body.}}
【用法說明】strengthen 指讓某事更強
【翻譯】運動有助於強化身體。"
stress,"{{tts en_US:stress}}
【等級】Level 2
【翻譯】壓力；強調；施壓
【搭配詞】feel stress / under stress / stress the importance
【例句】Work has been causing me a lot of stress.
{{tts en_US:Work has been causing me a lot of stress.}}
【用法說明】stress 是高頻名詞與動詞
【翻譯】工作一直讓我壓力很大。"
stretch,"{{tts en_US:stretch}}
【等級】Level 2
【翻譯】伸展；延伸；一段路
【搭配詞】stretch your legs / stretch across / final stretch
【例句】Take a moment to stretch your arms.
{{tts en_US:Take a moment to stretch your arms.}}
【用法說明】stretch 可作名詞或動詞
【翻譯】花一點時間伸展一下手臂。"
strict,"{{tts en_US:strict}}
【等級】Level 2
【翻譯】嚴格的
【搭配詞】strict teacher / strict rule / be strict with
【例句】My parents were strict when I was young.
{{tts en_US:My parents were strict when I was young.}}
【用法說明】strict 是高頻形容詞
【翻譯】我小時候爸媽很嚴格。"
stride,"{{tts en_US:stride}}
【等級】Level 6
【翻譯】大步走；步伐
【搭配詞】stride across / take long strides / in full stride
【例句】He strode into the room confidently.
{{tts en_US:He strode into the room confidently.}}
【用法說明】stride 可作名詞或動詞
【翻譯】他自信地大步走進房間。"
strike,"{{tts en_US:strike}}
【等級】Level 2
【翻譯】打；擊中；罷工；突然想到
【搭配詞】strike a match / workers strike / strike the target
【例句】The workers went on strike.
{{tts en_US:The workers went on strike.}}
【用法說明】strike 用法很多，常見是罷工
【翻譯】那些工人發起了罷工。"
striking,"{{tts en_US:striking}}
【等級】Level 5
【翻譯】顯眼的；驚人的
【搭配詞】striking difference / striking face / look striking
【例句】She has a striking smile.
{{tts en_US:She has a striking smile.}}
【用法說明】striking 指很吸引人注意
【翻譯】她有一個很吸引人的笑容。"
string,"{{tts en_US:string}}
【等級】Level 1
【翻譯】線；弦；一串
【搭配詞】piece of string / guitar string / string of lights
【例句】The kite is tied to a string.
{{tts en_US:The kite is tied to a string.}}
【用法說明】string 指線或弦
【翻譯】風箏綁在一條線上。"
strip,"{{tts en_US:strip}}
【等級】Level 3
【翻譯】長條；剝去；脫去
【搭配詞】strip of paper / comic strip / strip the paint
【例句】He tore a strip of paper from the notebook.
{{tts en_US:He tore a strip of paper from the notebook.}}
【用法說明】strip 可作名詞或動詞
【翻譯】他從筆記本上撕下一條紙。"
stripe,"{{tts en_US:stripe}}
【等級】Level 4
【翻譯】條紋
【搭配詞】black stripe / striped shirt / road stripe
【例句】She wore a shirt with blue stripes.
{{tts en_US:She wore a shirt with blue stripes.}}
【用法說明】stripe 指條紋
【翻譯】她穿著一件有藍色條紋的襯衫。"
strive,"{{tts en_US:strive}}
【等級】Level 4
【翻譯】努力；奮鬥
【搭配詞】strive for / strive to / always strive
【例句】We strive to do our best.
{{tts en_US:We strive to do our best.}}
【用法說明】strive 指持續努力追求
【翻譯】我們努力做到最好。"
stroke,"{{tts en_US:stroke}}
【等級】Level 4
【翻譯】中風；撫摸；一下划水
【搭配詞】have a stroke / stroke a cat / swimming stroke
【例句】He gently stroked the dog's head.
{{tts en_US:He gently stroked the dog's head.}}
【用法說明】stroke 可作名詞或動詞
【翻譯】他輕輕摸了摸那隻狗的頭。"
stroll,"{{tts en_US:stroll}}
【等級】Level 6
【翻譯】散步；閒逛
【搭配詞】take a stroll / evening stroll / stroll through
【例句】We took a stroll after dinner.
{{tts en_US:We took a stroll after dinner.}}
【用法說明】stroll 指輕鬆散步
【翻譯】我們晚餐後去散了步。"
strong,"{{tts en_US:strong}}
【等級】Level 1
【翻譯】強壯的；強烈的；堅強的
【搭配詞】strong coffee / strong person / strong wind
【例句】She is strong enough to do it alone.
{{tts en_US:She is strong enough to do it alone.}}
【用法說明】strong 是高頻形容詞
【翻譯】她夠堅強，可以自己完成。"
structural,"{{tts en_US:structural}}
【等級】Level 5
【翻譯】結構的；結構上的
【搭配詞】structural problem / structural change / structural damage
【例句】The building has structural damage.
{{tts en_US:The building has structural damage.}}
【用法說明】structural 指跟結構有關
【翻譯】那棟建築有結構性損傷。"
structure,"{{tts en_US:structure}}
【等級】Level 3
【翻譯】結構；架構；建築物
【搭配詞】sentence structure / social structure / steel structure
【例句】The course has a clear structure.
{{tts en_US:The course has a clear structure.}}
【用法說明】structure 是高頻名詞與動詞
【翻譯】這門課有很清楚的架構。"
struggle,"{{tts en_US:struggle}}
【等級】Level 2
【翻譯】掙扎；努力
【搭配詞】struggle with / struggle to / power struggle
【例句】He struggled to stay awake.
{{tts en_US:He struggled to stay awake.}}
【用法說明】struggle 可作名詞或動詞
【翻譯】他努力不讓自己睡著。"
stubborn,"{{tts en_US:stubborn}}
【等級】Level 3
【翻譯】固執的
【搭配詞】stubborn child / be stubborn / stubborn stain
【例句】He's too stubborn to ask for help.
{{tts en_US:He's too stubborn to ask for help.}}
【用法說明】stubborn 指不肯改變想法
【翻譯】他太固執了，不肯求助。"
student,"{{tts en_US:student}}
【等級】Level 1
【翻譯】學生
【搭配詞】college student / student life / exchange student
【例句】The student is waiting outside.
{{tts en_US:The student is waiting outside.}}
【用法說明】student 是高頻名詞
【翻譯】那位學生正在外面等。"
studio,"{{tts en_US:studio}}
【等級】Level 3
【翻譯】工作室；錄音室；攝影棚
【搭配詞】art studio / music studio / studio apartment
【例句】She works in a small design studio.
{{tts en_US:She works in a small design studio.}}
【用法說明】studio 指創作或錄製空間
【翻譯】她在一間小型設計工作室工作。"
study,"{{tts en_US:study}}
【等級】Level 1
【翻譯】學習；研究；書房
【搭配詞】study hard / study English / research study
【例句】I need to study for the test.
{{tts en_US:I need to study for the test.}}
【用法說明】study 是超高頻字
【翻譯】我得為考試讀書。"
stuff,"{{tts en_US:stuff}}
【等級】Level 3
【翻譯】東西；填滿
【搭配詞】pack your stuff / kitchen stuff / stuff the bag
【例句】My desk is full of stuff.
{{tts en_US:My desk is full of stuff.}}
【用法說明】stuff 是很口語的『東西』
【翻譯】我的桌上都是東西。"
stumble,"{{tts en_US:stumble}}
【等級】Level 5
【翻譯】絆倒；結巴；偶然發現
【搭配詞】stumble over a rock / stumble on an idea / stumble through
【例句】I stumbled on the stairs.
{{tts en_US:I stumbled on the stairs.}}
【用法說明】stumble 可作名詞或動詞
【翻譯】我在樓梯上絆了一下。"
stun,"{{tts en_US:stun}}
【等級】Level 6
【翻譯】使震驚；把…打昏
【搭配詞】stun everyone / be stunned / stun with a blow
【例句】The result stunned the audience.
{{tts en_US:The result stunned the audience.}}
【用法說明】stun 指讓人非常震驚
【翻譯】那個結果讓觀眾都震驚了。"
stupid,"{{tts en_US:stupid}}
【等級】Level 1
【翻譯】愚蠢的；傻的
【搭配詞】stupid mistake / sound stupid / that's stupid
【例句】That was a stupid mistake.
{{tts en_US:That was a stupid mistake.}}
【用法說明】stupid 是高頻形容詞
【翻譯】那是個很蠢的錯誤。"
sturdy,"{{tts en_US:sturdy}}
【等級】Level 5
【翻譯】結實的；堅固的
【搭配詞】sturdy table / sturdy shoes / sturdy build
【例句】This chair feels sturdy.
{{tts en_US:This chair feels sturdy.}}
【用法說明】sturdy 指結構穩固耐用
【翻譯】這張椅子感覺很結實。"
stutter,"{{tts en_US:stutter}}
【等級】Level 6
【翻譯】口吃；結巴
【搭配詞】begin to stutter / stutter badly / slight stutter
【例句】He stuttered when he got nervous.
{{tts en_US:He stuttered when he got nervous.}}
【用法說明】stutter 可作名詞或動詞
【翻譯】他一緊張就會結巴。"
style,"{{tts en_US:style}}
【等級】Level 2
【翻譯】風格；款式
【搭配詞】fashion style / writing style / in style
【例句】I like your style.
{{tts en_US:I like your style.}}
【用法說明】style 是高頻名詞
【翻譯】我喜歡你的風格。"
stylish,"{{tts en_US:stylish}}
【等級】Level 6
【翻譯】時髦的；有型的
【搭配詞】stylish bag / stylish outfit / look stylish
【例句】She always looks stylish.
{{tts en_US:She always looks stylish.}}
【用法說明】stylish 指穿搭或設計很好看
【翻譯】她看起來總是很有型。"
subject,"{{tts en_US:subject}}
【等級】Level 1
【翻譯】主題；科目；主詞；對象
【搭配詞】school subject / main subject / subject line
【例句】Math is my favorite subject.
{{tts en_US:Math is my favorite subject.}}
【用法說明】subject 是高頻名詞
【翻譯】數學是我最喜歡的科目。"
subjective,"{{tts en_US:subjective}}
【等級】Level 6
【翻譯】主觀的
【搭配詞】subjective opinion / subjective view / highly subjective
【例句】Beauty is often subjective.
{{tts en_US:Beauty is often subjective.}}
【用法說明】subjective 指因人而異、帶主觀判斷
【翻譯】美往往是很主觀的。"
submarine,"{{tts en_US:submarine}}
【等級】Level 4
【翻譯】潛水艇
【搭配詞】navy submarine / nuclear submarine / submarine base
【例句】The movie features a submarine crew.
{{tts en_US:The movie features a submarine crew.}}
【用法說明】submarine 指潛水艇
【翻譯】那部電影裡有一支潛水艇船員隊伍。"
submit,"{{tts en_US:submit}}
【等級】Level 5
【翻譯】提交；呈交；屈服
【搭配詞】submit a form / submit an assignment / submit to
【例句】Please submit your report by Friday.
{{tts en_US:Please submit your report by Friday.}}
【用法說明】submit 是高頻動詞
【翻譯】請在星期五前交報告。"
subordinate,"{{tts en_US:subordinate}}
【等級】Level 6
【翻譯】下屬；次要的；使居次位
【搭配詞】subordinate staff / subordinate role / be subordinate to
【例句】He spoke with his subordinates after the meeting.
{{tts en_US:He spoke with his subordinates after the meeting.}}
【用法說明】subordinate 可作名詞或形容詞
【翻譯】他在會後和下屬談了談。"
subscribe,"{{tts en_US:subscribe}}
【等級】Level 6
【翻譯】訂閱；訂購
【搭配詞】subscribe to a channel / subscribe to a magazine / please subscribe
【例句】I subscribed to the newsletter.
{{tts en_US:I subscribed to the newsletter.}}
【用法說明】subscribe to 是固定搭配
【翻譯】我訂閱了那份電子報。"
subscription,"{{tts en_US:subscription}}
【等級】Level 6
【翻譯】訂閱；訂閱費
【搭配詞】monthly subscription / subscription plan / renew your subscription
【例句】My music subscription renews every month.
{{tts en_US:My music subscription renews every month.}}
【用法說明】subscription 指持續訂閱服務
【翻譯】我的音樂訂閱每個月都會續約。"
